MUNICIPIO,TIPO DE TRÁMITE,DETALLE,Año,Número de Reclamos,Fecha
BARANOA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,TERMINACION DEL CONTRATO,2021,0,2021-01-01
BARANOA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,DESCUENTO POR PREDIO DESOCUPADO,2021,1,2021-01-01
BARANOA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO POR SERVICIOS NO PRESTADOS,2021,0,2021-01-01
BARANOA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO POR NUMERO DE UNIDADES INDEPENDIENTES,2021,0,2021-01-01
BARANOA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,NO ATENCION DE CONDICIONES DE SEGURIDAD O RIESGO,2021,0,2021-01-01
BARANOA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,ESTRATO INCORRECTO,2021,0,2021-01-01
BARANOA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO MULTIPLE Y/O ACUMULADO,2021,1,2021-01-01
BARRANQUILLA,QUEJA,QUEJAS ADMINISTRATIVAS,2021,233,2021-01-01
BARRANQUILLA,QUEJA,ENTREGA INOPORTUNA O NO ENTREGA DE LA FACTURA,2021,189,2021-01-01
BARRANQUILLA,QUEJA,VARIACIONES EN LAS CARACTERISTICAS DEL SUMINISTRO O PRESTACION DEL SERVICIO,2021,316,2021-01-01
BARRANQUILLA,QUEJA,SUSCRIPTOR QUE EFECTUA EL PAGO PERO ESTE NO ES APLICADO POR LA EMPRESA EN LA FACTURACION,2021,48,2021-01-01
BARRANQUILLA,QUEJA,COBRO DE CARGOS RELACIONADOS CON EL SERVICIO PUBLICO,2021,0,2021-01-01
BARRANQUILLA,QUEJA,TARIFA INCORRECTA,2021,0,2021-01-01
BARRANQUILLA,QUEJA,COBROS POR PROMEDIO,2021,0,2021-01-01
BARRANQUILLA,QUEJA,COBRO DE OTROS BIENES O SERVICIOS EN LA FACTURA,2021,6,2021-01-01
BARRANQUILLA,QUEJA,COBRO POR NUMERO DE UNIDADES INDEPENDIENTES,2021,0,2021-01-01
BARRANQUILLA,QUEJA,COBRO POR SERVICIOS NO PRESTADOS,2021,0,2021-01-01
BARRANQUILLA,QUEJA,NEGATIVA DE PRESTACION DE UN SERVICIO ESPECIAL,2021,59,2021-01-01
BARRANQUILLA,QUEJA,DATOS GENERALES INCORRECTOS,2021,3,2021-01-01
BARRANQUILLA,QUEJA,"CLASE DE USO INCORRECTO (INDUSTRIAL, COMERCIAL, OFICIAL, OTROS)",2021,0,2021-01-01
BARRANQUILLA,QUEJA,ESTRATO INCORRECTO,2021,0,2021-01-01
BARRANQUILLA,QUEJA,INTERRUPCIONES EN LA PRESTACION DEL SERVICIO,2021,214,2021-01-01
BARRANQUILLA,QUEJA,TERMINACION DEL CONTRATO,2021,0,2021-01-01
BARRANQUILLA,QUEJA,INCONFORMIDAD CON EL AFORO,2021,0,2021-01-01
BARRANQUILLA,QUEJA,DESCUENTO POR PREDIO DESOCUPADO,2021,0,2021-01-01
BARRANQUILLA,QUEJA,COBRO MULTIPLE Y/O ACUMULADO,2021,0,2021-01-01
BARRANQUILLA,QUEJA,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,2021,0,2021-01-01
BARRANQUILLA,QUEJA,COBROS INOPORTUNOS,2021,0,2021-01-01
BARRANQUILLA,QUEJA,MULTIUSUARIO DEL SERVICIO DE ASEO,2021,0,2021-01-01
BARRANQUILLA,QUEJA,NO ATENCION DE CONDICIONES DE SEGURIDAD O RIESGO,2021,6,2021-01-01
BARRANQUILLA,QUEJA,SUBSIDIOS Y CONTRIBUCIONES,2021,0,2021-01-01
BARRANQUILLA,QUEJA,FRECUENCIAS ADICIONALES DE RECOLECCION,2021,1,2021-01-01
BARRANQUILLA,RECLAMACION,COBRO DE CARGOS RELACIONADOS CON EL SERVICIO PUBLICO,2021,7491,2021-01-01
BARRANQUILLA,RECLAMACION,COBROS POR PROMEDIO,2021,1128,2021-01-01
BARRANQUILLA,RECLAMACION,TARIFA INCORRECTA,2021,17820,2021-01-01
BARRANQUILLA,RECLAMACION,COBRO POR NUMERO DE UNIDADES INDEPENDIENTES,2021,195,2021-01-01
BARRANQUILLA,RECLAMACION,COBRO POR SERVICIOS NO PRESTADOS,2021,7976,2021-01-01
BARRANQUILLA,RECLAMACION,"CLASE DE USO INCORRECTO (INDUSTRIAL, COMERCIAL, OFICIAL, OTROS)",2021,4505,2021-01-01
BARRANQUILLA,RECLAMACION,QUEJAS ADMINISTRATIVAS,2021,99,2021-01-01
BARRANQUILLA,RECLAMACION,SUSCRIPTOR QUE EFECTUA EL PAGO PERO ESTE NO ES APLICADO POR LA EMPRESA EN LA FACTURACION,2021,631,2021-01-01
BARRANQUILLA,RECLAMACION,ESTRATO INCORRECTO,2021,1799,2021-01-01
BARRANQUILLA,RECLAMACION,DESCUENTO POR PREDIO DESOCUPADO,2021,7511,2021-01-01
BARRANQUILLA,RECLAMACION,TERMINACION DEL CONTRATO,2021,533,2021-01-01
BARRANQUILLA,RECLAMACION,COBRO MULTIPLE Y/O ACUMULADO,2021,1010,2021-01-01
BARRANQUILLA,RECLAMACION,MULTIUSUARIO DEL SERVICIO DE ASEO,2021,6930,2021-01-01
BARRANQUILLA,RECLAMACION,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,2021,188,2021-01-01
BARRANQUILLA,RECLAMACION,SUBSIDIOS Y CONTRIBUCIONES,2021,129,2021-01-01
BARRANQUILLA,RECLAMACION,INCONFORMIDAD CON EL AFORO,2021,378,2021-01-01
BARRANQUILLA,RECLAMACION,COBROS INOPORTUNOS,2021,1154,2021-01-01
BARRANQUILLA,RECLAMACION,ENTREGA INOPORTUNA O NO ENTREGA DE LA FACTURA,2021,0,2021-01-01
BARRANQUILLA,RECLAMACION,DATOS GENERALES INCORRECTOS,2021,161,2021-01-01
BARRANQUILLA,RECLAMACION,VARIACIONES EN LAS CARACTERISTICAS DEL SUMINISTRO O PRESTACION DEL SERVICIO,2021,0,2021-01-01
BARRANQUILLA,RECLAMACION,COBRO DE OTROS BIENES O SERVICIOS EN LA FACTURA,2021,2,2021-01-01
BARRANQUILLA,RECLAMACION,DESCUENTO POR NO RECOLECCION PUERTA A PUERTA,2021,0,2021-01-01
BARRANQUILLA,RECLAMACION,NEGATIVA DE PRESTACION DE UN SERVICIO ESPECIAL,2021,0,2021-01-01
BARRANQUILLA,RECLAMACION,FRECUENCIAS ADICIONALES DE RECOLECCION,2021,0,2021-01-01
BARRANQUILLA,RECURSO DE REPOSICION,COBROS POR PROMEDIO,2021,7,2021-01-01
BARRANQUILLA,RECURSO DE REPOSICION,COBRO DE CARGOS RELACIONADOS CON EL SERVICIO PUBLICO,2021,22,2021-01-01
BARRANQUILLA,RECURSO DE REPOSICION,TARIFA INCORRECTA,2021,65,2021-01-01
BARRANQUILLA,RECURSO DE REPOSICION,COBRO POR NUMERO DE UNIDADES INDEPENDIENTES,2021,0,2021-01-01
BARRANQUILLA,RECURSO DE REPOSICION,"CLASE DE USO INCORRECTO (INDUSTRIAL, COMERCIAL, OFICIAL, OTROS)",2021,43,2021-01-01
BARRANQUILLA,RECURSO DE REPOSICION,COBRO POR SERVICIOS NO PRESTADOS,2021,196,2021-01-01
BARRANQUILLA,RECURSO DE REPOSICION,COBRO MULTIPLE Y/O ACUMULADO,2021,0,2021-01-01
BARRANQUILLA,RECURSO DE REPOSICION,ESTRATO INCORRECTO,2021,0,2021-01-01
BARRANQUILLA,RECURSO DE REPOSICION,MULTIUSUARIO DEL SERVICIO DE ASEO,2021,51,2021-01-01
BARRANQUILLA,RECURSO DE REPOSICION,QUEJAS ADMINISTRATIVAS,2021,0,2021-01-01
BARRANQUILLA,RECURSO DE REPOSICION,DESCUENTO POR PREDIO DESOCUPADO,2021,24,2021-01-01
BARRANQUILLA,RECURSO DE REPOSICION,VARIACIONES EN LAS CARACTERISTICAS DEL SUMINISTRO O PRESTACION DEL SERVICIO,2021,0,2021-01-01
BARRANQUILLA,RECURSO DE REPOSICION,SUSCRIPTOR QUE EFECTUA EL PAGO PERO ESTE NO ES APLICADO POR LA EMPRESA EN LA FACTURACION,2021,0,2021-01-01
BARRANQUILLA,RECURSO DE REPOSICION,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,2021,2,2021-01-01
BARRANQUILLA,RECURSO DE REPOSICION,COBROS INOPORTUNOS,2021,0,2021-01-01
BARRANQUILLA,RECURSO DE REPOSICION,SUBSIDIOS Y CONTRIBUCIONES,2021,0,2021-01-01
BARRANQUILLA,RECURSO DE REPOSICION,ENTREGA INOPORTUNA O NO ENTREGA DE LA FACTURA,2021,0,2021-01-01
BARRANQUILLA,RECURSO DE REPOSICION,INCONFORMIDAD CON EL AFORO,2021,1,2021-01-01
BARRANQUILLA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBROS POR PROMEDIO,2021,194,2021-01-01
BARRANQUILLA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO DE CARGOS RELACIONADOS CON EL SERVICIO PUBLICO,2021,1395,2021-01-01
BARRANQUILLA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,TARIFA INCORRECTA,2021,2322,2021-01-01
BARRANQUILLA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO POR SERVICIOS NO PRESTADOS,2021,1079,2021-01-01
BARRANQUILLA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO POR NUMERO DE UNIDADES INDEPENDIENTES,2021,9,2021-01-01
BARRANQUILLA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,"CLASE DE USO INCORRECTO (INDUSTRIAL, COMERCIAL, OFICIAL, OTROS)",2021,1145,2021-01-01
BARRANQUILLA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,ESTRATO INCORRECTO,2021,128,2021-01-01
BARRANQUILLA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO MULTIPLE Y/O ACUMULADO,2021,590,2021-01-01
BARRANQUILLA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,MULTIUSUARIO DEL SERVICIO DE ASEO,2021,1242,2021-01-01
BARRANQUILLA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,SUBSIDIOS Y CONTRIBUCIONES,2021,86,2021-01-01
BARRANQUILLA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,DESCUENTO POR PREDIO DESOCUPADO,2021,575,2021-01-01
BARRANQUILLA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBROS INOPORTUNOS,2021,527,2021-01-01
BARRANQUILLA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,INCONFORMIDAD CON EL AFORO,2021,103,2021-01-01
BARRANQUILLA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,2021,22,2021-01-01
BARRANQUILLA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,QUEJAS ADMINISTRATIVAS,2021,2,2021-01-01
BARRANQUILLA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,SUSCRIPTOR QUE EFECTUA EL PAGO PERO ESTE NO ES APLICADO POR LA EMPRESA EN LA FACTURACION,2021,5,2021-01-01
BARRANQUILLA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,ENTREGA INOPORTUNA O NO ENTREGA DE LA FACTURA,2021,0,2021-01-01
BARRANQUILLA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,VARIACIONES EN LAS CARACTERISTICAS DEL SUMINISTRO O PRESTACION DEL SERVICIO,2021,10,2021-01-01
BARRANQUILLA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,TERMINACION DEL CONTRATO,2021,22,2021-01-01
BARRANQUILLA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,DATOS GENERALES INCORRECTOS,2021,0,2021-01-01
BARRANQUILLA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO DE OTROS BIENES O SERVICIOS EN LA FACTURA,2021,0,2021-01-01
BARRANQUILLA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,NEGATIVA DE PRESTACION DE UN SERVICIO ESPECIAL,2021,2,2021-01-01
CAMPO DE LA CRUZ,QUEJA,INTERRUPCIONES EN LA PRESTACION DEL SERVICIO,2021,14,2021-01-01
CAMPO DE LA CRUZ,QUEJA,VARIACIONES EN LAS CARACTERISTICAS DEL SUMINISTRO O PRESTACION DEL SERVICIO,2021,5,2021-01-01
CAMPO DE LA CRUZ,QUEJA,AFECTACION AMBIENTAL,2021,0,2021-01-01
CAMPO DE LA CRUZ,QUEJA,QUEJAS ADMINISTRATIVAS,2021,2,2021-01-01
CAMPO DE LA CRUZ,RECLAMACION,DESCUENTO POR PREDIO DESOCUPADO,2021,32,2021-01-01
CAMPO DE LA CRUZ,RECLAMACION,COBRO POR SERVICIOS NO PRESTADOS,2021,10,2021-01-01
CAMPO DE LA CRUZ,RECLAMACION,TERMINACION DEL CONTRATO,2021,4,2021-01-01
CAMPO DE LA CRUZ,RECLAMACION,TARIFA INCORRECTA,2021,6,2021-01-01
CAMPO DE LA CRUZ,RECLAMACION,DESCUENTO POR NO RECOLECCION PUERTA A PUERTA,2021,5,2021-01-01
CAMPO DE LA CRUZ,RECLAMACION,COBRO DE CARGOS RELACIONADOS CON EL SERVICIO PUBLICO,2021,2,2021-01-01
CAMPO DE LA CRUZ,RECLAMACION,ESTRATO INCORRECTO,2021,0,2021-01-01
CAMPO DE LA CRUZ,RECLAMACION,"CLASE DE USO INCORRECTO (INDUSTRIAL, COMERCIAL, OFICIAL, OTROS)",2021,2,2021-01-01
CAMPO DE LA CRUZ,RECLAMACION,COBRO DE OTROS BIENES O SERVICIOS EN LA FACTURA,2021,0,2021-01-01
CANDELARIA,QUEJA,VARIACIONES EN LAS CARACTERISTICAS DEL SUMINISTRO O PRESTACION DEL SERVICIO,2021,3,2021-01-01
CANDELARIA,QUEJA,INTERRUPCIONES EN LA PRESTACION DEL SERVICIO,2021,1,2021-01-01
CANDELARIA,QUEJA,AFECTACION AMBIENTAL,2021,0,2021-01-01
CANDELARIA,QUEJA,NO ATENCION DE CONDICIONES DE SEGURIDAD O RIESGO,2021,0,2021-01-01
CANDELARIA,RECLAMACION,DESCUENTO POR PREDIO DESOCUPADO,2021,18,2021-01-01
CANDELARIA,RECLAMACION,COBRO POR SERVICIOS NO PRESTADOS,2021,10,2021-01-01
CANDELARIA,RECLAMACION,TERMINACION DEL CONTRATO,2021,0,2021-01-01
CANDELARIA,RECLAMACION,DESCUENTO POR NO RECOLECCION PUERTA A PUERTA,2021,5,2021-01-01
CANDELARIA,RECLAMACION,COBRO DE CARGOS RELACIONADOS CON EL SERVICIO PUBLICO,2021,0,2021-01-01
CANDELARIA,RECLAMACION,TARIFA INCORRECTA,2021,2,2021-01-01
CANDELARIA,RECURSO DE REPOSICION,DESCUENTO POR PREDIO DESOCUPADO,2021,1,2021-01-01
CANDELARIA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO POR SERVICIOS NO PRESTADOS,2021,0,2021-01-01
GALAPA,QUEJA,QUEJAS ADMINISTRATIVAS,2021,3,2021-01-01
GALAPA,QUEJA,ENTREGA INOPORTUNA O NO ENTREGA DE LA FACTURA,2021,5,2021-01-01
GALAPA,QUEJA,VARIACIONES EN LAS CARACTERISTICAS DEL SUMINISTRO O PRESTACION DEL SERVICIO,2021,8,2021-01-01
GALAPA,QUEJA,COBROS POR PROMEDIO,2021,0,2021-01-01
GALAPA,QUEJA,TARIFA INCORRECTA,2021,0,2021-01-01
GALAPA,QUEJA,SUSCRIPTOR QUE EFECTUA EL PAGO PERO ESTE NO ES APLICADO POR LA EMPRESA EN LA FACTURACION,2021,0,2021-01-01
GALAPA,QUEJA,COBRO DE OTROS BIENES O SERVICIOS EN LA FACTURA,2021,0,2021-01-01
GALAPA,QUEJA,COBRO DE CARGOS RELACIONADOS CON EL SERVICIO PUBLICO,2021,0,2021-01-01
GALAPA,QUEJA,INCONFORMIDAD CON EL AFORO,2021,0,2021-01-01
GALAPA,QUEJA,COBRO POR SERVICIOS NO PRESTADOS,2021,0,2021-01-01
GALAPA,QUEJA,COBRO POR NUMERO DE UNIDADES INDEPENDIENTES,2021,0,2021-01-01
GALAPA,QUEJA,SUBSIDIOS Y CONTRIBUCIONES,2021,0,2021-01-01
GALAPA,QUEJA,DESCUENTO POR PREDIO DESOCUPADO,2021,0,2021-01-01
GALAPA,QUEJA,TERMINACION DEL CONTRATO,2021,0,2021-01-01
GALAPA,QUEJA,INTERRUPCIONES EN LA PRESTACION DEL SERVICIO,2021,2,2021-01-01
GALAPA,QUEJA,"CLASE DE USO INCORRECTO (INDUSTRIAL, COMERCIAL, OFICIAL, OTROS)",2021,0,2021-01-01
GALAPA,RECLAMACION,COBROS POR PROMEDIO,2021,78,2021-01-01
GALAPA,RECLAMACION,COBRO DE CARGOS RELACIONADOS CON EL SERVICIO PUBLICO,2021,155,2021-01-01
GALAPA,RECLAMACION,COBRO POR SERVICIOS NO PRESTADOS,2021,138,2021-01-01
GALAPA,RECLAMACION,TARIFA INCORRECTA,2021,326,2021-01-01
GALAPA,RECLAMACION,COBRO POR NUMERO DE UNIDADES INDEPENDIENTES,2021,22,2021-01-01
GALAPA,RECLAMACION,"CLASE DE USO INCORRECTO (INDUSTRIAL, COMERCIAL, OFICIAL, OTROS)",2021,114,2021-01-01
GALAPA,RECLAMACION,INCONFORMIDAD CON EL AFORO,2021,39,2021-01-01
GALAPA,RECLAMACION,QUEJAS ADMINISTRATIVAS,2021,4,2021-01-01
GALAPA,RECLAMACION,SUSCRIPTOR QUE EFECTUA EL PAGO PERO ESTE NO ES APLICADO POR LA EMPRESA EN LA FACTURACION,2021,59,2021-01-01
GALAPA,RECLAMACION,SUBSIDIOS Y CONTRIBUCIONES,2021,6,2021-01-01
GALAPA,RECLAMACION,ESTRATO INCORRECTO,2021,0,2021-01-01
GALAPA,RECLAMACION,COBROS INOPORTUNOS,2021,0,2021-01-01
GALAPA,RECLAMACION,MULTIUSUARIO DEL SERVICIO DE ASEO,2021,363,2021-01-01
GALAPA,RECLAMACION,DESCUENTO POR PREDIO DESOCUPADO,2021,135,2021-01-01
GALAPA,RECLAMACION,COBRO MULTIPLE Y/O ACUMULADO,2021,17,2021-01-01
GALAPA,RECLAMACION,TERMINACION DEL CONTRATO,2021,16,2021-01-01
GALAPA,RECLAMACION,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,2021,0,2021-01-01
GALAPA,RECLAMACION,ENTREGA INOPORTUNA O NO ENTREGA DE LA FACTURA,2021,0,2021-01-01
GALAPA,RECLAMACION,COBRO DE OTROS BIENES O SERVICIOS EN LA FACTURA,2021,0,2021-01-01
GALAPA,RECLAMACION,VARIACIONES EN LAS CARACTERISTICAS DEL SUMINISTRO O PRESTACION DEL SERVICIO,2021,0,2021-01-01
GALAPA,RECLAMACION,DATOS GENERALES INCORRECTOS,2021,24,2021-01-01
GALAPA,RECLAMACION,INTERRUPCIONES EN LA PRESTACION DEL SERVICIO,2021,0,2021-01-01
GALAPA,RECURSO DE REPOSICION,COBRO DE CARGOS RELACIONADOS CON EL SERVICIO PUBLICO,2021,58,2021-01-01
GALAPA,RECURSO DE REPOSICION,INCONFORMIDAD CON EL AFORO,2021,0,2021-01-01
GALAPA,RECURSO DE REPOSICION,QUEJAS ADMINISTRATIVAS,2021,0,2021-01-01
GALAPA,RECURSO DE REPOSICION,COBROS POR PROMEDIO,2021,0,2021-01-01
GALAPA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBROS POR PROMEDIO,2021,0,2021-01-01
GALAPA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO DE CARGOS RELACIONADOS CON EL SERVICIO PUBLICO,2021,4,2021-01-01
GALAPA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO POR SERVICIOS NO PRESTADOS,2021,23,2021-01-01
GALAPA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,TARIFA INCORRECTA,2021,37,2021-01-01
GALAPA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO POR NUMERO DE UNIDADES INDEPENDIENTES,2021,5,2021-01-01
GALAPA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,"CLASE DE USO INCORRECTO (INDUSTRIAL, COMERCIAL, OFICIAL, OTROS)",2021,36,2021-01-01
GALAPA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,MULTIUSUARIO DEL SERVICIO DE ASEO,2021,110,2021-01-01
GALAPA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,INCONFORMIDAD CON EL AFORO,2021,4,2021-01-01
GALAPA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,ESTRATO INCORRECTO,2021,0,2021-01-01
GALAPA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBROS INOPORTUNOS,2021,0,2021-01-01
GALAPA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO MULTIPLE Y/O ACUMULADO,2021,20,2021-01-01
GALAPA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,DESCUENTO POR PREDIO DESOCUPADO,2021,11,2021-01-01
GALAPA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,2021,0,2021-01-01
GALAPA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,ENTREGA INOPORTUNA O NO ENTREGA DE LA FACTURA,2021,0,2021-01-01
GALAPA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,SUBSIDIOS Y CONTRIBUCIONES,2021,0,2021-01-01
GALAPA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,QUEJAS ADMINISTRATIVAS,2021,0,2021-01-01
JUAN DE ACOSTA,QUEJA,INTERRUPCIONES EN LA PRESTACION DEL SERVICIO,2021,1,2021-01-01
JUAN DE ACOSTA,QUEJA,VARIACIONES EN LAS CARACTERISTICAS DEL SUMINISTRO O PRESTACION DEL SERVICIO,2021,10,2021-01-01
JUAN DE ACOSTA,QUEJA,AFECTACION AMBIENTAL,2021,0,2021-01-01
JUAN DE ACOSTA,QUEJA,QUEJAS ADMINISTRATIVAS,2021,0,2021-01-01
JUAN DE ACOSTA,QUEJA,NO ATENCION DE CONDICIONES DE SEGURIDAD O RIESGO,2021,0,2021-01-01
JUAN DE ACOSTA,QUEJA,NEGATIVA DE PRESTACION DE UN SERVICIO ESPECIAL,2021,0,2021-01-01
JUAN DE ACOSTA,RECLAMACION,DESCUENTO POR PREDIO DESOCUPADO,2021,19,2021-01-01
JUAN DE ACOSTA,RECLAMACION,COBRO POR SERVICIOS NO PRESTADOS,2021,2,2021-01-01
JUAN DE ACOSTA,RECLAMACION,TERMINACION DEL CONTRATO,2021,2,2021-01-01
JUAN DE ACOSTA,RECLAMACION,DESCUENTO POR NO RECOLECCION PUERTA A PUERTA,2021,29,2021-01-01
JUAN DE ACOSTA,RECLAMACION,TARIFA INCORRECTA,2021,17,2021-01-01
JUAN DE ACOSTA,RECLAMACION,COBRO POR NUMERO DE UNIDADES INDEPENDIENTES,2021,0,2021-01-01
JUAN DE ACOSTA,RECLAMACION,ESTRATO INCORRECTO,2021,2,2021-01-01
JUAN DE ACOSTA,RECLAMACION,COBRO MULTIPLE Y/O ACUMULADO,2021,6,2021-01-01
JUAN DE ACOSTA,RECLAMACION,COBRO DE CARGOS RELACIONADOS CON EL SERVICIO PUBLICO,2021,0,2021-01-01
JUAN DE ACOSTA,RECLAMACION,INCONFORMIDAD CON EL AFORO,2021,2,2021-01-01
JUAN DE ACOSTA,RECLAMACION,COBROS POR PROMEDIO,2021,2,2021-01-01
JUAN DE ACOSTA,RECLAMACION,"CLASE DE USO INCORRECTO (INDUSTRIAL, COMERCIAL, OFICIAL, OTROS)",2021,0,2021-01-01
JUAN DE ACOSTA,RECLAMACION,INTERRUPCIONES EN LA PRESTACION DEL SERVICIO,2021,0,2021-01-01
JUAN DE ACOSTA,RECLAMACION,AFECTACION AMBIENTAL,2021,1,2021-01-01
JUAN DE ACOSTA,RECLAMACION,SUSCRIPTOR QUE EFECTUA EL PAGO PERO ESTE NO ES APLICADO POR LA EMPRESA EN LA FACTURACION,2021,0,2021-01-01
JUAN DE ACOSTA,RECURSO DE REPOSICION,TERMINACION DEL CONTRATO,2021,0,2021-01-01
JUAN DE ACOSTA,RECURSO DE REPOSICION,COBRO POR SERVICIOS NO PRESTADOS,2021,0,2021-01-01
